"Habit","Observation_ID","Observation_Label","PlotPlant_ID","AcTaxon","Genus","specific_epithet","subsp","var","Module","Submodule","Field","f1","f2","f3","Shrub","s1","s2","s3","Subcanopy","scf","scs1","scs2","scs3","sct1","sct2","sct3","Tree","tf","ts1","ts2","ts3","t1","t2","t3","t4","diam10cmCount","hourstamp","Transect_Position","BA","Biomass","Fmin","Fmax","Smin","Smax","SCmin","SCmax","Tmin","Tmax","Original_Field","Original_Shrub","Original_Subcanopy","Original_Tree","Dmin","Dmax","Hmin","Hmax","Simple"
"HF1","GRR.GJS.2015.25","DSP RR1","GRR.GJS.2015.25.SWA.Conyza.canadensis..","Erigeron canadensis","Conyza","canadensis",NA,NA,"SW","A",0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090315.38,0,NA,0,1,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2015.28","DSP ER3","GRR.GJS.2015.28.SWAll.Erechtites.hieracifolia..","Senecio hieraciifolius","Erechtites","hieracifolia",NA,NA,"SW","All",0.26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082512,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2017.8","es20170731.02","GRR.GJS.2017.8.AllAll.Bidens.frondosa..","Bidens frondosa","Bidens","frondosa",NA,NA,"All","All",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2017080413.1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2015.25","DSP RR1","GRR.GJS.2015.25.NWAll.Torilis.japonica..","Torilis japonica","Torilis","japonica",NA,NA,"NW","All",0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090316.1,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2015.22","DSP RF2","GRR.GJS.2015.22.NWA.Bidens.comosa..","Bidens tripartita","Bidens","comosa",NA,NA,"NW","A",0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090209.36,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2015.25","DSP RR1","GRR.GJS.2015.25.SEAll.Impatiens.capensis..","Impatiens capensis","Impatiens","capensis",NA,NA,"SE","All",0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090315.02,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2018.21","gs20180912.03","GRR.GJS.2018.21.AllAll.Pilea.pumila..","Pilea pumila","Pilea","pumila",NA,NA,"All","All",65.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2018100414.46,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,60,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2015.25","DSP RR1","GRR.GJS.2015.25.NWAll.Erysimum.cheiranthoides..","Erysimum cheiranthoides","Erysimum","cheiranthoides",NA,NA,"NW","All",0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090316.08,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2018.5","gs20180816.03","GRR.GJS.2018.5.AllAll.Alliaria.petiolata..","Alliaria petiolata","Alliaria","petiolata",NA,NA,"All","All",0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2018082414.49,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2015.25","DSP RR1","GRR.GJS.2015.25.SWAll.Impatiens.capensis..","Impatiens capensis","Impatiens","capensis",NA,NA,"SW","All",0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090315.55,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF1","GRR.2011.GJS.12","Barry County - Houghton swamp","GRR.2011.GJS.12.AllAll.Impatiens.capensis..","Impatiens capensis","Impatiens","capensis",NA,NA,"All","All",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2011072713,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2016.21","2016MI037001","GRR.GJS.2016.21.AllAll.Xanthium.strumarium..","Xanthium strumarium","Xanthium","strumarium",NA,NA,"All","All",0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016102814.15,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2012.40","S12062901","GRR.GJS.2012.40.AllAll.Impatiens.capensis..","Impatiens capensis","Impatiens","capensis",NA,NA,"All","All",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012103108,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2020.13","s20200611.01","GRR.GJS.2020.13.AllAll.Acalypha.rhomboidea..","Acalypha rhomboidea","Acalypha","rhomboidea",NA,NA,"All","All",0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2020063010.45,0,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,0.1,"Forb"
"HF1","GRR.GJS.2015.20","DSP RF1","GRR.GJS.2015.20.SEAll.Pilea.fontana..","Pilea fontana","Pilea","fontana",NA,NA,"SE","All",1.34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082609,0,NA,0,0,0.25,NA,NA,NA,NA,NA,NA,2,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2018.22","gs20180912.04","GRR.GJS.2018.22.AllAll.Ambrosia.trifida..","Ambrosia trifida","Ambrosia","trifida",NA,NA,"All","All",11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2018100414.54,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2018.24","gs20180912.06","GRR.GJS.2018.24.AllAll.Bidens.frondosa..","Bidens frondosa","Bidens","frondosa",NA,NA,"All","All",4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2018100415.14,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2018.17","gs20180830.03","GRR.GJS.2018.17.AllAll.Pilea.pumila..","Pilea pumila","Pilea","pumila",NA,NA,"All","All",63.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2018090515.47,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2018.24","gs20180912.06","GRR.GJS.2018.24.AllAll.Impatiens.capensis..","Impatiens capensis","Impatiens","capensis",NA,NA,"All","All",2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2018100415.16,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2015.28","DSP ER3","GRR.GJS.2015.28.SWAll.Sonchus.asper..","Sonchus asper","Sonchus","asper",NA,NA,"SW","All",0.26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082512,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2018.4","gs20180816.02","GRR.GJS.2018.4.AllAll.Alliaria.petiolata..","Alliaria petiolata","Alliaria","petiolata",NA,NA,"All","All",1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2018082414.42,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2014.39","W14090801","GRR.GJS.2014.39.AllAll.Impatiens.capensis..","Impatiens capensis","Impatiens","capensis",NA,NA,"All","All",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2014091609,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2019.22","s20190701.01","GRR.GJS.2019.22.AllAll.Impatiens.capensis..","Impatiens capensis","Impatiens","capensis",NA,NA,"All","All",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2019121008.54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2015.28","DSP ER3","GRR.GJS.2015.28.NEAll.Conyza.canadensis..","Erigeron canadensis","Conyza","canadensis",NA,NA,"NE","All",0.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082512,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,0.5,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2015.21","DSP RF3","GRR.GJS.2015.21.NEAll.Pilea.fontana..","Pilea fontana","Pilea","fontana",NA,NA,"NE","All",0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090214.52,0,NA,0,0.1,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2015.22","DSP RF2","GRR.GJS.2015.22.SEAll.Bidens.comosa..","Bidens tripartita","Bidens","comosa",NA,NA,"SE","All",0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082816.59,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2018.28","gs20180919.04","GRR.GJS.2018.28.AllAll.Pilea.fontana..","Pilea fontana","Pilea","fontana",NA,NA,"All","All",3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2018100507.53,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2015.21","DSP RF3","GRR.GJS.2015.21.NWAll.Pilea.fontana..","Pilea fontana","Pilea","fontana",NA,NA,"NW","All",0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090311.38,0,NA,0,0.1,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2017.19","es20170808.01","GRR.GJS.2017.19.AllAll.Pilea.pumila..","Pilea pumila","Pilea","pumila",NA,NA,"All","All",5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2017082211.24,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2015.20","DSP RF1","GRR.GJS.2015.20.NWAll.Bartonia.virginica..","Bartonia virginica","Bartonia","virginica",NA,NA,"NW","All",0.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082614.15,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2018.21","gs20180912.03","GRR.GJS.2018.21.AllAll.Ambrosia.trifida..","Ambrosia trifida","Ambrosia","trifida",NA,NA,"All","All",96.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2018100414.45,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,95,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2015.30","DSP RR3","GRR.GJS.2015.30.AllAll.Bidens.comosa..","Bidens tripartita","Bidens","comosa",NA,NA,"All","All",0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016021115.09,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2018.28","gs20180919.04","GRR.GJS.2018.28.AllAll.Impatiens.capensis..","Impatiens capensis","Impatiens","capensis",NA,NA,"All","All",52.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2018100507.54,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2015.23","Page Creek Fen","GRR.GJS.2015.23.NEAll.Impatiens.capensis..","Impatiens capensis","Impatiens","capensis",NA,NA,"NE","All",6.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016021611.5,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2017.23","es20170823.03","GRR.GJS.2017.23.AllAll.Bidens.connata..","Bidens tripartita","Bidens","connata",NA,NA,"All","All",0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2017083009.08,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2015.25","DSP RR1","GRR.GJS.2015.25.NEAll.Torilis.japonica..","Torilis japonica","Torilis","japonica",NA,NA,"NE","All",0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090314.47,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2019.17","s20190905.04","GRR.GJS.2019.17.AllAll.Impatiens.capensis..","Impatiens capensis","Impatiens","capensis",NA,NA,"All","All",5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2019101115.02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2015.28","DSP ER3","GRR.GJS.2015.28.SEAll.Sonchus.asper..","Sonchus asper","Sonchus","asper",NA,NA,"SE","All",0.26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082512,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2015.28","DSP ER3","GRR.GJS.2015.28.SEAll.Conyza.canadensis..","Erigeron canadensis","Conyza","canadensis",NA,NA,"SE","All",0.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082512,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,0.5,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2015.21","DSP RF3","GRR.GJS.2015.21.NWA.Impatiens.capensis..","Impatiens capensis","Impatiens","capensis",NA,NA,"NW","A",10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090311.2,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2015.22","DSP RF2","GRR.GJS.2015.22.SWAll.Bidens.comosa..","Bidens tripartita","Bidens","comosa",NA,NA,"SW","All",0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082817.25,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2015.21","DSP RF3","GRR.GJS.2015.21.SEAll.Pilea.fontana..","Pilea fontana","Pilea","fontana",NA,NA,"SE","All",0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090215.33,0,NA,0,0.1,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2015.28","DSP ER3","GRR.GJS.2015.28.NEAll.Sonchus.asper..","Sonchus asper","Sonchus","asper",NA,NA,"NE","All",0.26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082512,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2018.22","gs20180912.04","GRR.GJS.2018.22.AllAll.Pilea.pumila..","Pilea pumila","Pilea","pumila",NA,NA,"All","All",42.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2018100414.5,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2015.20","DSP RF1","GRR.GJS.2015.20.SEAll.Bartonia.virginica..","Bartonia virginica","Bartonia","virginica",NA,NA,"SE","All",0.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082611.22,0,NA,0,0.1,0.25,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2016.59","2016MI045005","GRR.GJS.2016.59.AllAll.Impatiens.capensis..","Impatiens capensis","Impatiens","capensis",NA,NA,"All","All",6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016111413.47,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2015.22","DSP RF2","GRR.GJS.2015.22.SWAll.Impatiens.capensis..","Impatiens capensis","Impatiens","capensis",NA,NA,"SW","All",0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015083110.36,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2016.59","2016MI045005","GRR.GJS.2016.59.AllAll.Torilis.japonica..","Torilis japonica","Torilis","japonica",NA,NA,"All","All",6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016111413.47,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2015.30","DSP RR3","GRR.GJS.2015.30.NEAll.Persicaria.lapathifolia..","Persicaria lapathifolia","Persicaria","lapathifolia",NA,NA,"NE","All",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015091014.19,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2015.20","DSP RF1","GRR.GJS.2015.20.SWAll.Pilea.fontana..","Pilea fontana","Pilea","fontana",NA,NA,"SW","All",0.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082613.11,0,NA,0,0.1,0.25,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2018.22","gs20180912.04","GRR.GJS.2018.22.AllAll.Bidens.frondosa..","Bidens frondosa","Bidens","frondosa",NA,NA,"All","All",2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2018100414.5,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2018.13","gs20180813.02","GRR.GJS.2018.13.AllAll.Ambrosia.artemisiifolia..","Ambrosia artemisiifolia","Ambrosia","artemisiifolia",NA,NA,"All","All",0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2018082713.38,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2016.30","2016MI067008","GRR.GJS.2016.30.AllAll.Pilea.pumila..","Pilea pumila","Pilea","pumila",NA,NA,"All","All",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2016103115.11,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2015.22","DSP RF2","GRR.GJS.2015.22.AllAll.Bidens.cernua..","Bidens cernua","Bidens","cernua",NA,NA,"All","All",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090812.18,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2018.17","gs20180830.03","GRR.GJS.2018.17.AllAll.Bidens.comosa..","Bidens tripartita","Bidens","comosa",NA,NA,"All","All",63.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2018090515.45,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2018.4","gs20180816.02","GRR.GJS.2018.4.AllAll.Campanulastrum.americanum..","Campanulastrum americanum","Campanulastrum","americanum",NA,NA,"All","All",1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2018082414.43,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2019.11","s20190820.02","GRR.GJS.2019.11.AllAll.Pilea.pumila..","Pilea pumila","Pilea","pumila",NA,NA,"All","All",24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2019101109.37,0,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,10,0,0,0,NA,NA,NA,0.5,"Forb"
"HF1","GRR.GJS.2015.21","DSP RF3","GRR.GJS.2015.21.NEAll.Impatiens.capensis..","Impatiens capensis","Impatiens","capensis",NA,NA,"NE","All",5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090214.17,0,NA,0,0.25,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2018.3","gs20180816.01","GRR.GJS.2018.3.AllAll.Commelina.communis..","Commelina communis","Commelina","communis",NA,NA,"All","All",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2018082414.36,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2015.22","DSP RF2","GRR.GJS.2015.22.NWAll.Impatiens.capensis..","Impatiens capensis","Impatiens","capensis",NA,NA,"NW","All",0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015083113.58,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2017.19","es20170808.01","GRR.GJS.2017.19.AllAll.Impatiens.capensis..","Impatiens capensis","Impatiens","capensis",NA,NA,"All","All",60.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2017082211.21,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,30,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2015.21","DSP RF3","GRR.GJS.2015.21.SEA.Impatiens.capensis..","Impatiens capensis","Impatiens","capensis",NA,NA,"SE","A",12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090215.04,0,NA,0,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2019.11","s20190820.02","GRR.GJS.2019.11.AllAll.Impatiens.capensis..","Impatiens capensis","Impatiens","capensis",NA,NA,"All","All",5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2019101109.39,0,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,2,0,0,0,NA,NA,NA,0.5,"Forb"
"HF1","GRR.GJS.2015.22","DSP RF2","GRR.GJS.2015.22.NEAll.Impatiens.capensis..","Impatiens capensis","Impatiens","capensis",NA,NA,"NE","All",0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015082816.35,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,0.5,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2018.24","gs20180912.06","GRR.GJS.2018.24.AllAll.Ambrosia.trifida..","Ambrosia trifida","Ambrosia","trifida",NA,NA,"All","All",0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2018100415.16,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0,0,NA,NA,NA,NA,"Forb"
"HF1","GRR.GJS.2015.25","DSP RR1","GRR.GJS.2015.25.NEAll.Lepidium.campestre..","Lepidium campestre","Lepidium","campestre",NA,NA,"NE","All",0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2015090314.57,0,NA,0,0.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forb"
